PropertyID,Region,PropertyType,SizeSqm,Bedrooms,Bathrooms,YearBuilt,PropertyAge,HasGarage,HasPool,SecurityLevel,ProximityToAmenities_km,SalePrice,MonthlyRental,PricePerSqm,GrossRentalYield,NetROI,SaleDate
PROP-00364,Sandton,Commercial,302.4,2.0,1,1991.0,33.0,1,0,1,0.79,8630000.0,37700.0,28538.36,5.24,-5.56,2023-11-16
PROP-00506,Midrand,Apartment,102.2,2.0,1,2018.0,6.0,0,0,3,2.44,927000.0,5400.0,9070.45,6.99,-3.81,2020-11-20
PROP-00680,Stellenbosch,Apartment,96.0,1.0,1,2011.0,13.0,0,0,1,2.46,1311000.0,8100.0,13656.25,7.41,-3.39,2022-12-20
PROP-01132,Menlyn,Townhouse,157.5,3.0,2,1970.0,54.0,0,0,3,3.93,1733000.0,10200.0,11003.17,7.06,-3.74,2023-12-03
PROP-01618,Fourways,Apartment,100.3,3.0,2,1979.0,45.0,0,0,3,1.43,1273000.0,6800.0,12691.92,6.41,-4.39,2021-03-14
PROP-01227,Port Elizabeth,Apartment,109.3,1.0,1,2015.0,9.0,0,0,2,0.19,800000.0,4100.0,7319.3,6.15,-4.65,2020-12-09
PROP-01423,Sandton,Apartment,92.0,2.0,1,2013.0,11.0,0,0,1,2.59,2106000.0,12700.0,22891.3,7.24,-3.56,2022-07-03
PROP-00995,Durban North,Townhouse,179.7,2.0,1,1982.0,42.0,0,0,2,1.75,2039000.0,9400.0,11346.69,5.53,-5.27,2021-09-06
PROP-00825,Fourways,Townhouse,122.3,3.0,2,2001.0,23.0,0,0,2,3.89,1536000.0,9600.0,12559.28,7.5,-3.3,2021-05-23
PROP-00119,Menlyn,Commercial,479.5,1.0,1,2018.0,6.0,1,0,2,1.37,6692000.0,23000.0,13956.2,4.12,-6.68,2020-07-31
PROP-01260,Stellenbosch,House,370.5,2.0,2,1990.0,34.0,1,0,3,4.09,5090000.0,22400.0,13738.19,5.28,-5.52,2021-07-19
PROP-00775,Soweto,Apartment,107.7,2.0,1,2017.0,7.0,0,0,2,4.44,632000.0,2900.0,5868.15,5.51,-5.29,2020-08-18
PROP-00523,Pretoria East,Townhouse,190.6,3.0,2,1979.0,45.0,1,0,2,0.59,1488000.0,8800.0,7806.93,7.1,-3.7,2021-07-21
PROP-00514,Waterfront,Duplex,150.4,3.0,2,2018.0,6.0,1,0,2,2.15,5965000.0,37700.0,39660.9,7.58,-3.22,2023-10-06
PROP-00082,Umhlanga,Commercial,330.1,2.0,1,2015.0,9.0,1,0,2,1.34,6735000.0,31400.0,20402.91,5.59,-5.21,2022-02-16
PROP-00731,Waterfront,House,283.1,4.0,2,1996.0,28.0,1,1,3,2.57,11818000.0,56400.0,41744.97,5.73,-5.07,2022-11-30
PROP-01028,Midrand,House,289.6,4.0,2,1984.0,40.0,1,0,2,4.07,2963000.0,13500.0,10231.35,5.47,-5.33,2021-08-08
PROP-00381,Pretoria East,Townhouse,153.4,4.0,2,2006.0,18.0,1,0,2,3.0,1546000.0,7800.0,10078.23,6.05,-4.75,2021-09-23
PROP-01038,Cape Town CBD,Commercial,405.2,1.0,1,2019.0,5.0,1,0,3,0.2,9655000.0,40800.0,23827.74,5.07,-5.73,2024-03-13
PROP-01705,Umhlanga,Apartment,85.4,1.0,1,2009.0,15.0,0,0,1,3.59,1161000.0,8100.0,13594.85,8.37,-2.43,2023-09-20
PROP-00085,Soweto,Commercial,339.6,1.0,1,1979.0,45.0,0,0,3,2.98,1536000.0,10700.0,4522.97,8.36,-2.44,2021-01-06
PROP-01694,Umhlanga,Duplex,168.9,2.0,1,1987.0,37.0,1,1,1,4.78,2669000.0,13400.0,15802.25,6.02,-4.78,2022-01-09
PROP-00979,Waterfront,House,376.5,6.0,4,2013.0,11.0,1,0,3,0.59,17125000.0,85200.0,45484.73,5.97,-4.83,2022-10-28
PROP-00330,Bloemfontein,Townhouse,153.9,4.0,3,2019.0,5.0,0,0,2,1.94,1014000.0,5900.0,6588.69,6.98,-3.82,2020-07-11
PROP-00007,Rosebank,House,288.3,4.0,2,2008.0,16.0,0,1,1,4.85,5715000.0,32800.0,19823.1,6.89,-3.91,2022-10-10
PROP-00753,Durban North,Townhouse,177.0,4.0,3,2014.0,10.0,0,0,3,0.38,2619000.0,12300.0,14796.61,5.64,-5.16,2023-03-05
PROP-00766,Port Elizabeth,Apartment,156.8,3.0,2,1987.0,37.0,0,0,2,3.71,948000.0,5500.0,6045.92,6.96,-3.84,2019-09-10
PROP-01231,Menlyn,Townhouse,155.5,3.0,2,2013.0,11.0,1,0,1,4.07,1788000.0,10100.0,11498.39,6.78,-4.02,2022-07-17
PROP-01507,Menlyn,House,418.2,4.0,3,1999.0,25.0,1,0,2,4.67,4830000.0,21300.0,11549.5,5.29,-5.51,2022-03-15
PROP-00452,Bloemfontein,House,352.5,4.0,2,2019.0,5.0,0,0,2,2.93,2620000.0,13300.0,7432.62,6.09,-4.71,2020-12-14
PROP-00491,Bloemfontein,Townhouse,167.0,4.0,2,2021.0,3.0,1,0,2,3.1,1074000.0,7500.0,6431.14,8.38,-2.42,2021-08-14
PROP-01495,Cape Town CBD,Apartment,73.6,4.0,2,2009.0,15.0,0,0,2,0.78,1588000.0,9300.0,21576.09,7.03,-3.77,2021-09-03
PROP-00288,Soweto,Duplex,167.3,4.0,3,2012.0,12.0,0,0,3,2.61,884000.0,5500.0,5283.92,7.47,-3.33,2021-12-05
PROP-01553,Waterfront,Commercial,313.4,1.0,1,1978.0,46.0,0,0,2,1.34,10906000.0,56300.0,34798.98,6.19,-4.61,2021-11-25
PROP-00285,Stellenbosch,Commercial,446.6,1.0,1,1981.0,43.0,1,0,3,0.8,6636000.0,22500.0,14858.93,4.07,-6.73,2019-06-19
PROP-01381,Waterfront,Apartment,95.4,2.0,1,1986.0,38.0,0,0,3,4.87,3195000.0,18300.0,33490.57,6.87,-3.93,2021-03-21
PROP-00772,Menlyn,Commercial,230.1,3.0,2,2023.0,1.0,1,0,1,1.48,3723000.0,16900.0,16179.92,5.45,-5.35,2023-08-09
PROP-01353,Khayelitsha,House,367.4,3.0,2,1987.0,37.0,1,0,1,3.19,1163000.0,7000.0,3165.49,7.22,-3.58,2019-08-22
PROP-00810,Khayelitsha,Apartment,101.7,3.0,2,2015.0,9.0,0,0,2,4.54,378000.0,2600.0,3716.81,8.25,-2.55,2020-03-22
PROP-01718,Port Elizabeth,Apartment,138.9,1.0,1,1997.0,27.0,0,0,2,3.57,879000.0,4500.0,6328.29,6.14,-4.66,2021-09-30
PROP-00807,Midrand,Commercial,299.6,1.0,1,2003.0,21.0,1,0,2,1.95,3056000.0,15400.0,10200.27,6.05,-4.75,2019-06-12
PROP-00889,Stellenbosch,Apartment,137.7,2.0,1,2008.0,16.0,0,0,3,3.34,2387000.0,9700.0,17334.79,4.88,-5.92,2022-11-28
PROP-00931,Rosebank,Townhouse,179.5,3.0,2,1994.0,30.0,1,0,2,2.57,3056000.0,18000.0,17025.07,7.07,-3.73,2023-05-12
PROP-01103,Sandton,Apartment,140.5,3.0,2,2017.0,7.0,0,0,2,3.57,2842000.0,16300.0,20227.76,6.88,-3.92,2022-06-19
PROP-01666,Soweto,Apartment,89.4,1.0,1,1993.0,31.0,0,0,1,3.85,381000.0,2600.0,4261.74,8.19,-2.61,2023-04-10
PROP-00328,Bloemfontein,House,379.8,3.0,2,2015.0,9.0,1,0,3,4.36,2607000.0,12200.0,6864.14,5.62,-5.18,2024-04-09
PROP-00443,Waterfront,Apartment,87.2,2.0,2,2020.0,4.0,0,0,2,4.55,3999000.0,25100.0,45860.09,7.53,-3.27,2019-12-01
PROP-00783,Stellenbosch,House,299.9,3.0,2,2006.0,18.0,1,0,2,2.37,5442000.0,21600.0,18146.05,4.76,-6.04,2021-04-19
PROP-01088,Port Elizabeth,House,288.4,4.0,3,1999.0,25.0,1,0,3,2.04,2136000.0,11200.0,7406.38,6.29,-4.51,2020-11-01
PROP-01340,Waterfront,Townhouse,133.2,3.0,2,1986.0,38.0,1,0,2,4.25,4997000.0,31000.0,37515.02,7.44,-3.36,2021-03-29
PROP-00888,Sandton,House,262.4,3.0,2,1999.0,25.0,1,0,2,0.46,6007000.0,32800.0,22892.53,6.55,-4.25,2023-06-02
PROP-00178,Durban North,House,380.9,3.0,2,1990.0,34.0,1,0,3,3.19,3928000.0,20100.0,10312.42,6.14,-4.66,2024-05-01
PROP-00745,Sandton,House,302.0,4.0,3,2019.0,5.0,1,0,2,2.3,7200000.0,38000.0,23841.06,6.33,-4.47,2021-07-29
PROP-00711,Midrand,Apartment,105.8,1.0,1,1987.0,37.0,0,0,2,4.28,1120000.0,5200.0,10586.01,5.57,-5.23,2022-06-27
PROP-00087,Cape Town CBD,Townhouse,125.9,5.0,3,1992.0,32.0,1,0,2,1.01,2787000.0,14900.0,22136.62,6.42,-4.38,2022-10-29
PROP-01421,Pretoria East,Apartment,103.1,2.0,1,1988.0,36.0,0,0,3,0.91,1147000.0,5900.0,11125.12,6.17,-4.63,2021-09-30
PROP-01920,Umhlanga,House,253.9,4.0,2,2010.0,14.0,1,0,3,1.5,3844000.0,21400.0,15139.82,6.68,-4.12,2021-01-06
PROP-00458,Bloemfontein,Commercial,549.5,1.0,1,2012.0,12.0,1,0,2,3.6,3162000.0,17000.0,5754.32,6.45,-4.35,2022-02-21
PROP-01847,Bloemfontein,House,263.7,6.0,4,1968.0,56.0,0,1,2,0.68,1612000.0,9600.0,6113.01,7.15,-3.65,2021-06-07
PROP-00055,Bloemfontein,Apartment,117.7,4.0,3,2011.0,13.0,0,0,3,1.54,965000.0,4200.0,8198.81,5.22,-5.58,2024-01-03
PROP-01996,Cape Town CBD,Commercial,421.9,4.0,3,2015.0,9.0,0,0,2,0.14,11458000.0,47800.0,27158.09,5.01,-5.79,2021-01-12
PROP-00644,Sandton,Apartment,85.4,2.0,2,2001.0,23.0,0,0,3,0.79,1941000.0,11700.0,22728.34,7.23,-3.57,2021-05-22
PROP-00678,Rosebank,Apartment,107.0,1.0,1,1973.0,51.0,0,0,1,2.93,1117000.0,9400.0,10439.25,10.1,-0.7,2022-05-01
PROP-00222,Stellenbosch,House,257.3,5.0,3,2023.0,1.0,0,0,3,4.13,5269000.0,25900.0,20478.04,5.9,-4.9,2021-02-12
PROP-00114,Waterfront,House,363.2,3.0,2,2022.0,2.0,0,0,2,1.43,13228000.0,85100.0,36420.7,7.72,-3.08,2023-03-13
PROP-00994,Cape Town CBD,Townhouse,150.9,3.0,2,2006.0,18.0,0,0,2,3.43,3288000.0,17200.0,21789.26,6.28,-4.52,2021-12-25
PROP-01334,Midrand,House,336.7,4.0,2,2011.0,13.0,1,1,2,0.1,4184000.0,21400.0,12426.49,6.14,-4.66,2022-03-25
PROP-01011,Midrand,Commercial,486.1,2.0,1,1997.0,27.0,1,0,2,1.02,4214000.0,26100.0,8669.0,7.43,-3.37,2020-06-09
PROP-00175,Waterfront,House,318.0,3.0,2,1978.0,46.0,1,0,2,1.36,13513000.0,54000.0,42493.71,4.8,-6.0,2021-10-07
PROP-01470,Durban North,Apartment,129.3,2.0,2,2001.0,23.0,0,0,2,2.84,1676000.0,6700.0,12962.1,4.8,-6.0,2020-03-12
PROP-00590,Midrand,Townhouse,153.4,2.0,1,2021.0,3.0,1,0,3,1.47,2057000.0,8600.0,13409.39,5.02,-5.78,2021-07-03
PROP-01574,Rosebank,House,295.3,6.0,4,2001.0,23.0,1,0,1,0.37,6446000.0,27600.0,21828.65,5.14,-5.66,2023-05-11
PROP-00019,Rosebank,Apartment,63.3,3.0,2,2010.0,14.0,0,0,3,0.35,1540000.0,8300.0,24328.59,6.47,-4.33,2023-07-24
PROP-00424,Port Elizabeth,Duplex,252.4,4.0,2,1997.0,27.0,0,0,2,2.58,1768000.0,8800.0,7004.75,5.97,-4.83,2021-11-30
PROP-01799,Midrand,Duplex,237.5,4.0,2,1997.0,27.0,1,0,2,2.5,2338000.0,12700.0,9844.21,6.52,-4.28,2019-10-04
PROP-00286,Pretoria East,Apartment,123.6,2.0,1,2011.0,13.0,0,0,3,4.22,1174000.0,6500.0,9498.38,6.64,-4.16,2020-12-14
PROP-01974,Rosebank,House,297.2,2.0,1,1985.0,39.0,1,0,2,1.73,5982000.0,26900.0,20127.86,5.4,-5.4,2021-05-15
PROP-00429,Cape Town CBD,House,230.0,3.0,2,2007.0,17.0,0,0,2,1.3,5081000.0,25000.0,22091.3,5.9,-4.9,2022-09-25
PROP-01524,Fourways,Apartment,156.7,2.0,1,1995.0,29.0,0,0,1,3.96,1927000.0,10600.0,12297.38,6.6,-4.2,2020-02-21
PROP-00758,Rosebank,Townhouse,139.9,2.0,1,1999.0,25.0,1,0,2,1.34,2579000.0,14700.0,18434.6,6.84,-3.96,2023-09-23
PROP-00670,Bloemfontein,Commercial,408.1,3.0,2,2021.0,3.0,1,0,3,3.0,3535000.0,14500.0,8662.09,4.92,-5.88,2023-02-21
PROP-00032,Waterfront,Townhouse,197.6,3.0,2,2022.0,2.0,1,0,3,1.91,9526000.0,43000.0,48208.5,5.42,-5.38,2020-10-10
PROP-01755,Sandton,House,330.7,4.0,3,2022.0,2.0,1,0,2,0.92,7851000.0,39000.0,23740.55,5.96,-4.84,2021-12-03
PROP-00723,Cape Town CBD,House,399.6,3.0,2,1978.0,46.0,0,0,1,1.8,7158000.0,39500.0,17912.91,6.62,-4.18,2022-12-11
PROP-01006,Port Elizabeth,House,383.9,4.0,3,1976.0,48.0,0,0,3,0.28,2925000.0,10200.0,7619.17,4.18,-6.62,2023-08-17
PROP-00215,Waterfront,House,291.0,3.0,2,1980.0,44.0,0,0,3,3.81,12274000.0,47100.0,42178.69,4.6,-6.2,2022-05-11
PROP-01034,Stellenbosch,Apartment,92.6,3.0,2,1997.0,27.0,0,0,2,0.23,1822000.0,7200.0,19676.03,4.74,-6.06,2019-10-18
PROP-01263,Bloemfontein,Apartment,89.2,0.0,1,2007.0,17.0,0,0,2,2.83,498000.0,3300.0,5582.96,7.95,-2.85,2022-09-10
PROP-00327,Durban North,Townhouse,131.2,5.0,3,2001.0,23.0,1,0,3,2.43,1585000.0,9800.0,12080.79,7.42,-3.38,2021-03-14
PROP-00561,Rosebank,Apartment,120.7,1.0,1,2020.0,4.0,0,0,2,2.96,1825000.0,13700.0,15120.13,9.01,-1.79,2021-02-01
PROP-00701,Waterfront,House,203.8,2.0,1,1996.0,28.0,1,0,2,2.41,8029000.0,40500.0,39396.47,6.05,-4.75,2021-10-08
PROP-00757,Stellenbosch,Duplex,198.9,3.0,2,2016.0,8.0,1,1,3,2.3,4233000.0,17000.0,21282.05,4.82,-5.98,2023-10-25
PROP-01558,Khayelitsha,House,330.3,3.0,2,1990.0,34.0,0,0,3,2.59,1231000.0,7000.0,3726.91,6.82,-3.98,2024-01-04
PROP-00342,Durban North,Apartment,78.5,1.0,1,2020.0,4.0,0,0,1,2.3,1122000.0,5900.0,14292.99,6.31,-4.49,2020-06-10
PROP-00630,Waterfront,Commercial,207.6,2.0,1,1977.0,47.0,1,0,2,4.65,7953000.0,45700.0,38309.25,6.9,-3.9,2019-11-07
PROP-00148,Midrand,House,188.8,3.0,2,2002.0,22.0,0,1,1,1.37,2254000.0,13600.0,11938.56,7.24,-3.56,2023-02-09
PROP-01731,Soweto,Townhouse,165.9,2.0,2,2019.0,5.0,1,0,3,1.44,941000.0,4600.0,5672.09,5.87,-4.93,2022-04-15
PROP-00361,Khayelitsha,Commercial,136.5,2.0,1,2020.0,4.0,1,0,3,3.92,572000.0,4400.0,4190.48,9.23,-1.57,2020-02-19
PROP-00084,Umhlanga,Townhouse,103.0,5.0,3,1997.0,27.0,1,0,2,1.7,2464000.0,12000.0,23922.33,5.84,-4.96,2021-05-06
PROP-00049,Bloemfontein,Apartment,150.6,2.0,1,1989.0,35.0,0,0,3,0.59,798000.0,4700.0,5298.8,7.07,-3.73,2023-07-15
PROP-00469,Stellenbosch,Townhouse,113.0,3.0,2,1990.0,34.0,0,0,2,0.82,2213000.0,9000.0,19584.07,4.88,-5.92,2023-12-29
PROP-00156,Port Elizabeth,Commercial,197.7,2.0,1,2022.0,2.0,1,0,1,0.43,2356000.0,9500.0,11917.05,4.84,-5.96,2021-07-05
PROP-00781,Khayelitsha,Apartment,125.1,3.0,2,2003.0,21.0,0,0,2,1.1,379000.0,3200.0,3029.58,10.13,-0.67,2021-01-13
PROP-01430,Umhlanga,Townhouse,153.8,2.0,1,2010.0,14.0,1,0,2,3.52,2028000.0,12900.0,13185.96,7.63,-3.17,2020-01-04
PROP-01211,Waterfront,Townhouse,171.1,3.0,1,2022.0,2.0,0,0,3,2.75,5478000.0,36100.0,32016.36,7.91,-2.89,2021-11-05
PROP-01415,Umhlanga,Commercial,505.9,3.0,2,2003.0,21.0,0,0,3,2.29,7254000.0,51600.0,14338.8,8.54,-2.26,2020-03-31
PROP-01474,Waterfront,Duplex,122.2,2.0,1,2003.0,21.0,1,1,1,4.4,5534000.0,31200.0,45286.42,6.77,-4.03,2024-01-28
PROP-01645,Fourways,House,301.2,2.0,1,1994.0,30.0,0,0,2,4.93,2684000.0,18600.0,8911.02,8.32,-2.48,2022-03-24
PROP-00501,Soweto,House,296.4,3.0,2,2012.0,12.0,1,0,3,2.06,1810000.0,9500.0,6106.61,6.3,-4.5,2023-08-16
PROP-01782,Khayelitsha,Duplex,209.7,4.0,3,1967.0,57.0,0,1,2,0.56,953000.0,4400.0,4544.59,5.54,-5.26,2023-11-14
PROP-00180,Fourways,Townhouse,135.7,3.0,2,2020.0,4.0,1,0,2,2.62,2330000.0,8900.0,17170.23,4.58,-6.22,2023-12-20
PROP-01056,Durban North,House,376.7,2.0,1,1986.0,38.0,1,0,1,0.79,4468000.0,18400.0,11860.9,4.94,-5.86,2021-03-06
PROP-01904,Cape Town CBD,House,264.0,3.0,2,2016.0,8.0,1,1,2,0.3,6180000.0,31700.0,23409.09,6.16,-4.64,2023-12-26
PROP-00793,Soweto,Duplex,230.7,3.0,2,1995.0,29.0,1,0,3,0.34,1261000.0,5700.0,5465.97,5.42,-5.38,2019-10-23
PROP-00887,Midrand,House,289.6,6.0,3,2012.0,12.0,1,0,3,4.34,4193000.0,16300.0,14478.59,4.66,-6.14,2023-01-10
PROP-01262,Sandton,Duplex,175.1,5.0,3,1988.0,36.0,1,0,3,2.37,3049000.0,22500.0,17412.91,8.86,-1.94,2022-05-06
PROP-01724,Sandton,Townhouse,108.4,2.0,1,1989.0,35.0,1,0,1,1.35,2183000.0,11400.0,20138.38,6.27,-4.53,2022-08-03
PROP-00529,Soweto,Apartment,154.8,2.0,1,1980.0,44.0,0,0,3,1.75,693000.0,3500.0,4476.74,6.06,-4.74,2019-11-09
PROP-00347,Rosebank,Duplex,140.6,2.0,1,1999.0,25.0,1,0,3,4.23,3068000.0,14400.0,21820.77,5.63,-5.17,2020-02-04
PROP-01400,Menlyn,Apartment,99.9,4.0,3,1980.0,44.0,0,0,2,2.45,1103000.0,5800.0,11041.04,6.31,-4.49,2022-05-25
PROP-01981,Fourways,Apartment,132.0,2.0,1,2008.0,16.0,0,0,3,1.01,1515000.0,8100.0,11477.27,6.42,-4.38,2022-03-24
PROP-01289,Menlyn,Apartment,142.6,1.0,1,2002.0,22.0,0,0,2,1.23,1394000.0,9000.0,9775.6,7.75,-3.05,2019-11-02
PROP-01993,Durban North,Apartment,100.9,3.0,2,1991.0,33.0,0,0,2,2.34,1348000.0,5100.0,13359.76,4.54,-6.26,2020-03-24
PROP-01023,Sandton,Duplex,236.1,3.0,2,1993.0,31.0,1,1,1,4.69,4547000.0,30100.0,19258.79,7.94,-2.86,2022-08-21
PROP-00602,Port Elizabeth,House,223.4,2.0,2,1970.0,54.0,1,0,1,2.93,1491000.0,8300.0,6674.13,6.68,-4.12,2022-03-04
PROP-01058,Soweto,Duplex,149.3,2.0,2,1973.0,51.0,0,0,2,1.64,677000.0,3700.0,4534.49,6.56,-4.24,2021-03-17
PROP-00244,Durban North,Duplex,168.1,3.0,2,2018.0,6.0,0,0,2,4.25,2074000.0,11700.0,12337.89,6.77,-4.03,2024-01-11
PROP-00901,Pretoria East,House,367.4,3.0,2,2022.0,2.0,1,1,2,4.27,4548000.0,19300.0,12378.88,5.09,-5.71,2022-03-04
PROP-01076,Bloemfontein,Commercial,348.5,1.0,1,2021.0,3.0,1,0,2,1.04,3304000.0,11100.0,9480.63,4.03,-6.77,2021-05-31
PROP-01490,Durban North,Townhouse,129.7,4.0,3,2006.0,18.0,1,0,2,4.39,1364000.0,8800.0,10516.58,7.74,-3.06,2023-01-11
PROP-00313,Sandton,House,271.6,4.0,3,1995.0,29.0,1,0,1,2.93,4817000.0,33600.0,17735.64,8.37,-2.43,2023-04-20
PROP-00436,Fourways,House,254.8,2.0,1,2017.0,7.0,1,0,2,1.0,3334000.0,17600.0,13084.77,6.33,-4.47,2019-10-08
PROP-01919,Sandton,House,283.0,4.0,2,2016.0,8.0,1,0,3,3.1,8137000.0,35900.0,28752.65,5.29,-5.51,2022-01-01
PROP-00945,Soweto,House,179.9,4.0,3,2013.0,11.0,0,0,2,4.55,1094000.0,6000.0,6081.16,6.58,-4.22,2022-03-28
PROP-00309,Rosebank,House,176.9,4.0,3,2010.0,14.0,1,1,2,0.66,4183000.0,17800.0,23646.13,5.11,-5.69,2020-02-03
PROP-00431,Midrand,Apartment,127.4,2.0,1,2014.0,10.0,0,0,3,2.55,1424000.0,6900.0,11177.39,5.81,-4.99,2020-10-23
PROP-00661,Bloemfontein,Apartment,129.0,3.0,2,2022.0,2.0,0,0,1,2.43,823000.0,5200.0,6379.84,7.58,-3.22,2020-06-28
PROP-00371,Menlyn,Duplex,198.9,3.0,2,1978.0,46.0,1,1,2,4.91,2283000.0,10800.0,11478.13,5.68,-5.12,2024-04-08
PROP-00567,Stellenbosch,Apartment,108.5,2.0,1,2012.0,12.0,0,0,2,4.09,1731000.0,9100.0,15953.92,6.31,-4.49,2022-09-06
PROP-00991,Waterfront,House,238.3,2.0,1,2005.0,19.0,1,0,2,4.58,8047000.0,41900.0,33768.36,6.25,-4.55,2021-01-30
PROP-00182,Cape Town CBD,Apartment,163.4,3.0,2,2004.0,20.0,0,0,2,0.46,3134000.0,14200.0,19179.93,5.44,-5.36,2021-05-20
PROP-01041,Midrand,Apartment,74.4,2.0,1,1989.0,35.0,0,0,1,1.11,919000.0,3800.0,12352.15,4.96,-5.84,2021-07-09
PROP-00622,Soweto,Commercial,389.1,3.0,2,2014.0,10.0,1,0,2,4.41,2137000.0,12900.0,5492.16,7.24,-3.56,2023-06-08
PROP-01235,Menlyn,Apartment,89.9,2.0,1,2006.0,18.0,0,0,1,2.74,1034000.0,6000.0,11501.67,6.96,-3.84,2020-06-09
PROP-01203,Bloemfontein,Townhouse,156.1,2.0,1,2018.0,6.0,1,0,3,0.3,1268000.0,4900.0,8123.0,4.64,-6.16,2023-06-07
PROP-00964,Port Elizabeth,House,240.2,4.0,2,2021.0,3.0,0,1,1,2.81,2091000.0,13400.0,8705.25,7.69,-3.11,2019-07-10
PROP-01434,Umhlanga,House,336.6,4.0,2,1980.0,44.0,1,0,2,4.2,4308000.0,20800.0,12798.57,5.79,-5.01,2024-05-05
PROP-01859,Durban North,Duplex,144.2,3.0,2,1997.0,27.0,1,0,3,1.02,1867000.0,9100.0,12947.3,5.85,-4.95,2022-12-22
PROP-00933,Sandton,Townhouse,208.5,4.0,2,2000.0,24.0,1,0,2,3.37,5064000.0,20100.0,24287.77,4.76,-6.04,2023-12-22
PROP-01293,Pretoria East,Townhouse,152.5,2.0,1,2014.0,10.0,0,0,2,0.78,1433000.0,7800.0,9396.72,6.53,-4.27,2021-12-31
PROP-00297,Soweto,Commercial,148.5,3.0,2,2009.0,15.0,1,0,2,4.29,998000.0,6600.0,6720.54,7.94,-2.86,2022-04-28
PROP-01451,Menlyn,House,222.3,3.0,2,2021.0,3.0,0,0,2,0.23,3036000.0,15600.0,13657.22,6.17,-4.63,2023-03-10
PROP-00462,Stellenbosch,House,356.1,4.0,3,2017.0,7.0,1,1,2,2.73,4919000.0,27200.0,13813.54,6.64,-4.16,2019-08-10
PROP-01314,Cape Town CBD,Duplex,130.7,5.0,4,2000.0,24.0,1,0,2,2.82,4002000.0,14300.0,30619.74,4.29,-6.51,2023-09-25
PROP-01335,Port Elizabeth,House,269.4,2.0,1,2007.0,17.0,1,0,2,2.29,2132000.0,12200.0,7913.88,6.87,-3.93,2021-08-19
PROP-00378,Rosebank,House,295.9,4.0,3,1999.0,25.0,1,0,1,1.28,5738000.0,25600.0,19391.69,5.35,-5.45,2021-06-06
PROP-00799,Cape Town CBD,Duplex,194.3,4.0,2,2008.0,16.0,0,0,2,2.15,4597000.0,21900.0,23659.29,5.72,-5.08,2023-12-05
PROP-01113,Menlyn,House,331.8,3.0,2,2009.0,15.0,0,0,3,0.94,4160000.0,17200.0,12537.67,4.96,-5.84,2019-11-17
PROP-00106,Pretoria East,Apartment,155.5,0.0,1,2021.0,3.0,0,0,2,0.65,1293000.0,7700.0,8315.11,7.15,-3.65,2020-08-11
PROP-00127,Rosebank,House,259.2,5.0,3,2014.0,10.0,0,0,3,2.88,7211000.0,29700.0,27820.22,4.94,-5.86,2022-07-05
PROP-00986,Stellenbosch,Commercial,309.7,2.0,1,2002.0,22.0,1,0,1,1.9,5563000.0,22700.0,17962.54,4.9,-5.9,2020-10-25
PROP-01279,Menlyn,House,182.4,3.0,2,2001.0,23.0,1,1,1,1.99,2802000.0,10700.0,15361.84,4.58,-6.22,2022-10-13
PROP-01406,Bloemfontein,House,280.4,3.0,2,2008.0,16.0,1,0,2,1.68,1893000.0,10200.0,6751.07,6.47,-4.33,2019-09-04
PROP-00356,Sandton,Commercial,202.8,2.0,1,2007.0,17.0,1,0,3,4.19,5819000.0,28200.0,28693.29,5.82,-4.98,2019-11-09
PROP-01631,Waterfront,Apartment,136.3,2.0,1,2017.0,7.0,0,0,1,4.57,4988000.0,23600.0,36595.74,5.68,-5.12,2023-11-28
PROP-00683,Durban North,Townhouse,116.0,3.0,2,2013.0,11.0,1,0,1,2.92,1590000.0,7200.0,13706.9,5.43,-5.37,2020-01-16
PROP-01648,Pretoria East,Apartment,56.9,2.0,1,2018.0,6.0,0,0,2,0.83,652000.0,3300.0,11458.7,6.07,-4.73,2020-09-19
PROP-00882,Soweto,Apartment,109.9,2.0,1,2020.0,4.0,0,0,2,2.11,631000.0,3700.0,5741.58,7.04,-3.76,2023-10-06
PROP-00210,Stellenbosch,Apartment,127.1,1.0,1,2023.0,1.0,0,0,3,0.61,2257000.0,11400.0,17757.67,6.06,-4.74,2022-09-17
PROP-00985,Fourways,Townhouse,157.9,4.0,2,1996.0,28.0,1,0,1,0.52,1951000.0,11500.0,12355.92,7.07,-3.73,2019-10-15
PROP-00141,Sandton,Apartment,57.8,2.0,1,2023.0,1.0,0,0,1,1.98,1314000.0,9800.0,22733.56,8.95,-1.85,2019-11-14
PROP-01450,Menlyn,Apartment,117.9,2.0,2,2020.0,4.0,0,0,2,1.92,1426000.0,7200.0,12095.0,6.06,-4.74,2021-12-21
PROP-01351,Fourways,House,207.3,3.0,2,2006.0,18.0,1,0,2,1.0,3912000.0,13800.0,18871.2,4.23,-6.57,2021-12-21
PROP-01068,Soweto,Apartment,101.8,3.0,2,2012.0,12.0,0,0,3,0.64,575000.0,3500.0,5648.33,7.3,-3.5,2023-04-04
PROP-01589,Khayelitsha,Apartment,142.7,2.0,1,1990.0,34.0,0,0,3,0.46,458000.0,3000.0,3209.53,7.86,-2.94,2020-02-21
PROP-01106,Stellenbosch,Apartment,88.3,2.0,1,2003.0,21.0,0,0,2,4.14,1379000.0,8100.0,15617.21,7.05,-3.75,2020-12-08
